,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,diffexpressed,gene_symbol,Candidate_EMG,delabel
SK1_02T02380.1|CDS=1-1014|Name=YBR141C|BMT2,133.9471311,1.248695501,0.212858737,5.866310769,4.46E-09,1.99E-08,UP,BMT2,FALSE,NA
SK1_09T00710.1|CDS=1-1011|Name=YIL096C|BMT5,113.4071425,1.982941579,0.247598914,8.008684483,1.16E-15,1.43E-14,UP,BMT5,FALSE,NA
SK1_03T00430.1|CDS=1-1902|Name=YCL025C|AGP1,10539.74871,-1.662693902,0.162254319,-10.2474554,1.22E-24,5.42E-23,DOWN,AGP1,FALSE,NA
SK1_10T02620.1|CDS=1-1362|Name=YJR078W|BNA2,1031.788651,0.690629674,0.119692374,5.770039065,7.93E-09,3.39E-08,UP,BNA2,FALSE,NA
SK1_09T00090.1|CDS=1-4116|Name=YIL159W|BNR1,7935.530452,2.518240141,0.7774365,3.23915862,0.001198829,0.002234769,UP,BNR1,FALSE,NA
SK1_07T04370.1|CDS=1-414|Name=YGR230W|BNS1,234.6656708,0.911159812,0.192263852,4.739111402,2.15E-06,6.14E-06,UP,BNS1,FALSE,NA
SK1_07T04600.1|CDS=1-1314|Name=YGR254W|ENO1,1978.121576,-2.196836726,0.215966045,-10.17213943,2.64E-24,1.14E-22,DOWN,ENO1,FALSE,NA
SK1_14T02080.1|CDS=1-2142|Name=YNL101W|AVT4,1667.844052,-1.468968002,0.144435248,-10.170426,2.69E-24,1.15E-22,DOWN,AVT4,FALSE,NA
SK1_12T01920.1|CDS=1-1434|Name=YLR142W|PUT1,1503.236069,-1.193750266,0.11754316,-10.15584629,3.12E-24,1.33E-22,DOWN,PUT1,FALSE,NA
SK1_07T00390.1|CDS=1-363|Name=YGL220W|BOL 2.00,420.6110188,1.478213188,0.145832372,10.13638582,3.81E-24,1.61E-22,UP,BOL 2.00,FALSE,NA
SK1_01T00210.1|CDS=1-357|Name=YAL046C|BOL 3.00,77.48149261,0.677404266,0.218312518,3.102910782,0.001916274,0.003462444,UP,BOL 3.00,FALSE,NA
SK1_09T01280.1|CDS=1-3105|Name=YIL031W|ULP2,9486.338037,-1.508484299,0.148924635,-10.1291791,4.10E-24,1.70E-22,DOWN,ULP2,FALSE,NA
SK1_12T02220.1|CDS=1-993|Name=YLR181C|VTA1,1012.746153,-1.305343167,0.12892637,-10.1247182,4.29E-24,1.77E-22,DOWN,VTA1,FALSE,NA
SK1_12T00740.1|CDS=1-1518|Name=YLR015W|BRE 2.00,937.5300108,1.178202308,0.140724212,8.372420694,5.64E-17,8.48E-16,UP,BRE 2.00,FALSE,NA
SK1_08T00830.1|CDS=1-1416|Name=YHR036W|BRL1,634.1141924,1.781025168,0.240440344,7.407347445,1.29E-13,1.19E-12,UP,BRL1,FALSE,NA
SK1_15T00760.1|CDS=1-876|Name=YOL077C|BRX1,171.7859661,1.106431051,0.304613085,3.632250572,0.00028096,0.000578774,UP,BRX1,FALSE,NA
SK1_13T01720.1|CDS=1-921|Name=YMR055C|BUB2,413.9883997,1.124502503,0.182886685,6.1486297,7.82E-10,3.85E-09,UP,BUB2,FALSE,NA
SK1_14T03240.1|CDS=1-954|Name=YNR027W|BUD17,197.543858,0.762123269,0.201085573,3.790044498,0.00015062,0.000322888,UP,BUD17,FALSE,NA
SK1_12T01300.1|CDS=1-501|Name=YLR074C|BUD20,222.6210524,1.127573437,0.198598377,5.67765686,1.37E-08,5.61E-08,UP,BUD20,FALSE,NA
SK1_06T00440.1|CDS=1-2478|Name=YFL023W|BUD27,455.4434338,1.449966951,0.208633873,6.94981564,3.66E-12,2.68E-11,UP,BUD27,FALSE,NA
SK1_03T01140.1|CDS=1-474|Name=YCR063W|BUD31,97.10923579,1.053286375,0.21066832,4.999737866,5.74E-07,1.80E-06,UP,BUD31,FALSE,NA
SK1_07T04670.1|CDS=1-786|Name=YGR262C|BUD32,800.5683282,1.055737487,0.102169278,10.33321863,4.99E-25,2.32E-23,UP,BUD32,FALSE,NA
SK1_10T02730.1|CDS=1-4344|Name=YJR092W|BUD4,668.1200909,0.611154415,0.232304277,2.630835831,0.008517517,0.013689928,UP,BUD4,FALSE,NA
SK1_12T03710.1|CDS=1-1809|Name=YLR353W|BUD8,1083.883752,0.605901509,0.114771016,5.279220578,1.30E-07,4.56E-07,UP,BUD8,FALSE,NA
SK1_09T00790.1|CDS=1-1473|Name=YIL088C|AVT7,836.357111,-1.074759591,0.108125259,-9.939949327,2.79E-23,1.06E-21,DOWN,AVT7,FALSE,NA
SK1_05T02340.1|CDS=1-429|Name=YER159C|BUR6,1053.513987,1.014582642,0.148578266,6.828607357,8.57E-12,5.90E-11,UP,BUR6,FALSE,NA
