,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,diffexpressed,gene_symbol,Candidate_EMG,delabel,
SK1_04T05840.1|CDS=1-1371|Name=YDR393W|SHE9,484.4394106,-0.158014599,0.155152121,3.95666881,0.41190185,0.917525323,Not Significant,SHE9,FALSE,NA,
SK1_04T06190.1|CDS=1-987|Name=YDR435C|PPM1,124.4963069,0.126827609,0.230427858,3.953339515,0.41235749,0.917525323,Not Significant,PPM1,FALSE,NA,
SK1_04T06260.1|CDS=1-4257|Name=YDR443C|SSN2,964.8207032,0.016129723,0.10692875,3.929484345,0.415633216,0.917525323,Not Significant,SSN2,FALSE,NA,
SK1_04T06490.1|CDS=1-1512|Name=YDR470C|UGO1,441.5036727,-0.165589914,0.12221228,3.847995527,0.426968095,0.917525323,Not Significant,UGO1,FALSE,NA,
SK1_04T06500.1|CDS=1-411|Name=YDR471W|RPL27B,2949.77107,-0.036895089,0.181443008,3.799593122,0.433806812,0.917525323,Not Significant,RPL27B,FALSE,NA,
SK1_04T06820.1|CDS=1-3453|Name=YDR507C|GIN4,2030.718308,0.127723112,0.086008113,3.840026732,0.428088567,0.917525323,Not Significant,GIN4,FALSE,NA,
SK1_04T06830.1|CDS=1-1992|Name=YDR508C|GNP1,4304.352186,-0.084874877,0.122186974,3.982738116,0.408347032,0.917525323,Not Significant,GNP1,FALSE,NA,
SK1_04T06870.1|CDS=1-432|Name=YDR513W|GRX2,513.6524997,-0.107467116,0.171734298,3.878271945,0.422730541,0.917525323,Not Significant,GRX2,FALSE,NA,
SK1_04T07020.1|CDS=1-384|Name=YDR529C|QCR7,3622.869995,0.149258403,0.156961566,3.870087919,0.423872944,0.917525323,Not Significant,QCR7,FALSE,NA,
SK1_05T00060.1|CDS=1-333|Name=YEL068C|YEL068C,95.17002254,-0.268124715,0.384702784,3.964053658,0.410892517,0.917525323,Not Significant,YEL068C,FALSE,NA,
SK1_05T00150.1|CDS=1-1674|Name=YEL058W|PCM1,1084.898621,-0.124053047,0.25129784,3.964407742,0.410844168,0.917525323,Not Significant,PCM1,FALSE,NA,
SK1_05T00280.1|CDS=1-501|Name=YEL044W|IES6,455.638648,0.005451349,0.14474386,3.887893982,0.4213903,0.917525323,Not Significant,IES6,FALSE,NA,
SK1_05T00470.1|CDS=1-648|Name=YEL024W|RIP1,1254.858668,-0.26685852,0.23947865,3.970070782,0.410071482,0.917525323,Not Significant,RIP1,FALSE,NA,
SK1_05T00820.1|CDS=1-597|Name=YER012W|PRE1,1158.773797,-0.142176599,0.104659129,3.922205352,0.416636579,0.917525323,Not Significant,PRE1,FALSE,NA,
SK1_05T01050.1|CDS=1-558|Name=YER034W|YER034W,85.70736042,-0.287504828,0.350879337,3.895663613,0.42031036,0.917525323,Not Significant,YER034W,FALSE,NA,
SK1_05T01070.1|CDS=1-1833|Name=YER036C|ARB1,6241.164887,-0.191357305,0.139392144,3.976111944,0.4092484,0.917525323,Not Significant,ARB1,FALSE,NA,
SK1_05T01660.1|CDS=1-1395|Name=YER089C|PTC2,1425.89775,-0.034642667,0.198989427,3.833690821,0.428980971,0.917525323,Not Significant,PTC2,FALSE,NA,
SK1_05T02010.1|CDS=1-2430|Name=YER125W|RSP5,3123.150911,0.063430272,0.130885742,3.931655328,0.415334306,0.917525323,Not Significant,RSP5,FALSE,NA,
SK1_05T02060.1|CDS=1-1332|Name=YER130C|COM2,259.6108635,0.0710463,0.162013298,3.905149048,0.418994698,0.917525323,Not Significant,COM2,FALSE,NA,
SK1_05T02220.1|CDS=1-1875|Name=YER147C|SCC4,371.4983298,0.066095193,0.121819317,3.79852403,0.433958753,0.917525323,Not Significant,SCC4,FALSE,NA,
SK1_06T00050.1|CDS=1-897|Name=YNL333W/YFL059W|YNL333W/YFL059W,333.9227318,-0.248900913,0.229995556,3.810069776,0.432319886,0.917525323,Not Significant,YNL333W/YFL059W,FALSE,NA,
SK1_06T00200.1|CDS=1-2145|Name=YFL047W|RGD2,931.822891,0.007677017,0.116672852,3.812928229,0.431914834,0.917525323,Not Significant,RGD2,FALSE,NA,
SK1_06T00300.1|CDS=1-1374|Name=YFL037W|TUB2,2806.590422,0.103869489,0.199546801,3.932562745,0.415209417,0.917525323,Not Significant,TUB2,FALSE,NA,
SK1_06T00320.1|CDS=1-864|Name=YFL034C-B|MOB2,456.9918973,-0.255877143,0.15349391,3.814122612,0.431745668,0.917525323,Not Significant,MOB2,FALSE,NA,
SK1_07T00100.1|CDS=1-726|Name=YGL250W|RMR1,123.0699206,0.300313888,0.260286334,3.859634095,0.425335475,0.917525323,Not Significant,RMR1,FALSE,NA,
SK1_07T00290.1|CDS=1-2460|Name=YGL229C|SAP4,117.914686,-0.149237512,0.276569872,3.830211009,0.429471674,0.917525323,Not Significant,SAP4,FALSE,NA,
SK1_07T00540.1|CDS=1-3054|Name=YGL201C|MCM6,1350.390636,0.096642854,0.105412215,3.804717036,0.433079126,0.917525323,Not Significant,MCM6,FALSE,NA,
SK1_07T00630.1|CDS=1-390|Name=YGL191W|COX13,914.5231674,-0.1261368,0.147166971,3.813727756,0.431801588,0.917525323,Not Significant,COX13,FALSE,NA,
SK1_07T01430.1|CDS=1-1050|Name=YGL100W|SEH1,954.8656982,-0.148835216,0.095484821,3.798889043,0.433906873,0.917525323,Not Significant,SEH1,FALSE,NA,
SK1_07T01440.1|CDS=1-1923|Name=YGL099W|LSG1,1244.876025,0.001253653,0.182725777,3.924734407,0.416287761,0.917525323,Not Significant,LSG1,FALSE,NA,
SK1_07T02830.1|CDS=1-930|Name=YGR060W|ERG25,5495.37048,-0.009133059,0.110637945,3.944290421,0.413597821,0.917525323,Not Significant,ERG25,FALSE,NA,
SK1_07T03130.1|CDS=1-3315|Name=YGR094W|VAS1,7160.255642,-0.072487762,0.083150188,3.919860267,0.416960215,0.917525323,Not Significant,VAS1,FALSE,NA,
SK1_07T03160.1|CDS=1-3441|Name=YGR097W|ASK10,1185.812286,0.139436439,0.110601718,3.925700337,0.416154594,0.917525323,Not Significant,ASK10,FALSE,NA,
SK1_07T03190.1|CDS=1-2853|Name=YGR100W|MDR1,657.5491722,-0.198010871,0.148833511,4.006633542,0.405108842,0.917525323,Not Significant,MDR1,FALSE,NA,
SK1_07T03380.1|CDS=1-1209|Name=YGR122W|YGR122W,158.4818146,0.078828734,0.226299031,3.807463324,0.432689468,0.917525323,Not Significant,YGR122W,FALSE,NA,
SK1_07T03400.1|CDS=1-1719|Name=YGR124W|ASN2,6040.71113,-0.058497673,0.138040475,3.86066221,0.425191475,0.917525323,Not Significant,ASN2,FALSE,NA,
SK1_07T04080.1|CDS=1-2454|Name=YGR198W|YPP1,1072.878873,-0.142204292,0.135837029,3.882313384,0.422167234,0.917525323,Not Significant,YPP1,FALSE,NA,
SK1_07T04880.1|CDS=1-1302|Name=YGR285C|ZUO1,7560.242058,-0.042935703,0.148355281,3.886656931,0.421562432,0.917525323,Not Significant,ZUO1,FALSE,NA,
SK1_08T00200.1|CDS=1-1887|Name=YHL027W|RIM101,676.7900314,0.144837377,0.127285248,3.830113034,0.429485495,0.917525323,Not Significant,RIM101,FALSE,NA,
SK1_08T00280.1|CDS=1-1818|Name=YHL019C|APM2,374.4879674,-0.034223661,0.173383577,3.9136821,0.417813731,0.917525323,Not Significant,APM2,FALSE,NA,
SK1_08T00430.1|CDS=1-1236|Name=YHL003C|LAG1,1104.303203,0.025282989,0.109187155,3.799797723,0.433777738,0.917525323,Not Significant,LAG1,FALSE,NA,
SK1_08T00800.1|CDS=1-1272|Name=YHR033W|YHR033W,223.6995882,0.144591137,0.351769752,3.99653962,0.406474364,0.917525323,Not Significant,YHR033W,FALSE,NA,
SK1_08T00900.1|CDS=1-2076|Name=YHR042W|NCP1,6124.548694,0.052623891,0.258246627,3.954588389,0.412186528,0.917525323,Not Significant,NCP1,FALSE,NA,
SK1_08T01170.1|CDS=1-2196|Name=YHR072W|ERG7,2654.78658,-0.068681552,0.120108416,3.799497868,0.433820348,0.917525323,Not Significant,ERG7,FALSE,NA,
SK1_08T01640.1|CDS=1-3243|Name=YHR119W|SET1,1394.634278,0.113300097,0.093984409,3.951482764,0.412611763,0.917525323,Not Significant,SET1,FALSE,NA,
SK1_08T01690.1|CDS=1-1884|Name=YHR124W|NDT80,108.4899309,0.397412903,0.255687469,3.812680771,0.431949889,0.917525323,Not Significant,NDT80,FALSE,NA,
SK1_08T02140.1|CDS=1-1893|Name=YHR171W|ATG7,172.1849921,0.298197306,0.169764952,3.980491049,0.408652538,0.917525323,Not Significant,ATG7,FALSE,NA,
SK1_09T01730.1|CDS=1-501|Name=YIR017C|MET28,75.94102181,0.032533336,0.308117164,3.937431039,0.41453986,0.917525323,Not Significant,MET28,FALSE,NA,
SK1_09T01810.1|CDS=1-1095|Name=YIR026C|YVH1,1076.278961,0.127371042,0.120816097,3.939462182,0.414260745,0.917525323,Not Significant,YVH1,FALSE,NA,
SK1_09T01950.1|CDS=1-363|Name=YLR461W|PAU4,0.952876797,2.689248653,3.493773785,4.001933588,0.40574423,0.917525323,Not Significant,PAU4,FALSE,NA,
SK1_10T00350.1|CDS=1-372|Name=YJL184W|GON7,337.6077927,-0.210518665,0.211195578,3.937243749,0.414565604,0.917525323,Not Significant,GON7,FALSE,NA,
SK1_10T00610.1|CDS=1-1359|Name=YJL155C|FBP26,236.7845011,0.080048994,0.162868503,3.958931668,0.411592375,0.917525323,Not Significant,FBP26,FALSE,NA,
SK1_10T00680.1|CDS=1-1410|Name=YJL146W|IDS2,302.7697951,-0.206341328,0.132010493,3.844017565,0.427527159,0.917525323,Not Significant,IDS2,FALSE,NA,
SK1_10T00980.1|CDS=1-1653|Name=YJL111W|CCT7,3120.519766,0.060093283,0.055351363,3.933154459,0.415127993,0.917525323,Not Significant,CCT7,FALSE,NA,
SK1_10T01070.1|CDS=1-2037|Name=YJL101C|GSH1,900.1126884,0.233660407,0.127561381,3.899364435,0.419796682,0.917525323,Not Significant,GSH1,FALSE,NA,
SK1_10T01650.1|CDS=1-660|Name=YJL038C|LOH1,46.52199575,0.446365403,0.341075989,3.997551013,0.406337385,0.917525323,Not Significant,LOH1,FALSE,NA,
SK1_10T01670.1|CDS=1-1272|Name=YJL036W|SNX4,483.6191423,-0.024699461,0.198960626,3.944286537,0.413598353,0.917525323,Not Significant,SNX4,FALSE,NA,
SK1_10T01910.1|CDS=1-1431|Name=YJL002C|OST1,2665.3668,0.042746921,0.135085435,3.919435161,0.417018902,0.917525323,Not Significant,OST1,FALSE,NA,
SK1_10T02050.1|CDS=1-786|Name=YJR011C|YJR011C,69.73955337,-0.054134233,0.293147096,3.927894367,0.415852231,0.917525323,Not Significant,YJR011C,FALSE,NA,
SK1_10T02150.1|CDS=1-735|Name=YJR024C|MDE1,542.9937786,-0.053490963,0.141227871,3.838256695,0.428337738,0.917525323,Not Significant,MDE1,FALSE,NA,
SK1_10T02160.1|CDS=1-534|Name=YJR025C|BNA1,97.29786751,-0.53245839,0.344240377,3.901159675,0.419547667,0.917525323,Not Significant,BNA1,FALSE,NA,
SK1_10T02460.1|CDS=1-2808|Name=YJR061W|MNN14,263.8778478,0.013284677,0.147382786,3.877634636,0.422819422,0.917525323,Not Significant,MNN14,FALSE,NA,
SK1_10T02590.1|CDS=1-1191|Name=YJR075W|HOC1,1248.326743,-0.092305623,0.082873938,3.949014265,0.412949993,0.917525323,Not Significant,HOC1,FALSE,NA,
SK1_10T02610.1|CDS=1-936|Name=YJR077C|MIR1,2610.712626,-0.123192879,0.384171058,3.958843132,0.41160448,0.917525323,Not Significant,MIR1,FALSE,NA,
SK1_10T02830.1|CDS=1-801|Name=YJR101W|RSM26,729.0258345,-0.146546255,0.122227067,3.902200437,0.419403354,0.917525323,Not Significant,RSM26,FALSE,NA,
SK1_10T02880.1|CDS=1-2178|Name=YJR106W|ECM27,307.6497672,0.095730497,0.196445817,3.946919899,0.413237121,0.917525323,Not Significant,ECM27,FALSE,NA,
SK1_11T00310.1|CDS=1-528|Name=YKL190W|CNB1,857.830641,-0.068231886,0.197395498,3.844207334,0.427500476,0.917525323,Not Significant,CNB1,FALSE,NA,
SK1_11T00370.1|CDS=1-1401|Name=YKL184W|SPE1,866.5745312,0.139292122,0.189867836,3.844120358,0.427512705,0.917525323,Not Significant,SPE1,FALSE,NA,
SK1_11T00710.1|CDS=1-1404|Name=YKL145W|RPT1,2935.558158,-0.080904369,0.081027423,3.936379655,0.414684393,0.917525323,Not Significant,RPT1,FALSE,NA,
SK1_11T01560.1|CDS=1-837|Name=YKL055C|OAR1,91.48337866,-0.004010407,0.237911386,3.950985631,0.412679862,0.917525323,Not Significant,OAR1,FALSE,NA,
SK1_11T01690.1|CDS=1-675|Name=YKL041W|VPS24,506.8983793,0.090445257,0.138358846,3.812099044,0.432032304,0.917525323,Not Significant,VPS24,FALSE,NA,
SK1_11T02410.1|CDS=1-810|Name=YKR034W|DAL80,3.420146591,0.413125905,1.331208873,3.896736987,0.420161327,0.917525323,Not Significant,DAL80,FALSE,NA,
SK1_11T02460.1|CDS=1-1809|Name=YKR039W|GAP1,236.5669835,-0.271212736,0.235597395,3.808018469,0.432610732,0.917525323,Not Significant,GAP1,FALSE,NA,
SK1_11T02480.1|CDS=1-1095|Name=YKR042W|UTH1,3621.068236,-0.020220495,0.403873933,3.808086469,0.432601088,0.917525323,Not Significant,UTH1,FALSE,NA,
SK1_11T03080.1|CDS=1-1749|Name=YKR105C|VBA5,185.9399856,0.044272033,0.160763471,3.980897073,0.408597323,0.917525323,Not Significant,VBA5,FALSE,NA,
SK1_12T00040.1|CDS=1-1425|Name=YLL063C|AYT1,99.06090479,-0.086041878,0.268301516,4.000892382,0.405885092,0.917525323,Not Significant,AYT1,FALSE,NA,
SK1_12T00340.1|CDS=1-753|Name=YLL027W|ISA1,525.1305593,0.011997184,0.137016071,3.855975213,0.425848239,0.917525323,Not Significant,ISA1,FALSE,NA,
SK1_12T00540.1|CDS=1-1278|Name=YLL006W|MMM1,237.105811,-0.2455395,0.189345015,3.831799219,0.429247663,0.917525323,Not Significant,MMM1,FALSE,NA,
SK1_12T00880.1|CDS=1-615|Name=YLR029C|RPL15A,10811.57198,-0.209735973,0.136463073,3.832909233,0.429091151,0.917525323,Not Significant,RPL15A,FALSE,NA,
SK1_12T01020.1|CDS=1-2667|Name=YLR045C|STU2,867.0747339,0.143447134,0.200037233,3.855223591,0.425953629,0.917525323,Not Significant,STU2,FALSE,NA,
SK1_12T01100.1|CDS=1-327|Name=YLR053C|YLR053C,9.145078737,0.124905905,0.725680534,4.002323473,0.405691493,0.917525323,Not Significant,YLR053C,FALSE,NA,
SK1_12T01570.1|CDS=1-798|Name=YLR102C|APC9,262.619102,-0.280309299,0.271672367,3.855488928,0.425916422,0.917525323,Not Significant,APC9,FALSE,NA,
SK1_12T01840.1|CDS=1-1749|Name=YLR133W|CKI1,435.3096685,-0.058756432,0.135991109,3.902873027,0.419310112,0.917525323,Not Significant,CKI1,FALSE,NA,
SK1_12T02140.1|CDS=1-1827|Name=YLR173W|YLR173W,328.2750223,-0.004675374,0.137602032,3.89658214,0.420182825,0.917525323,Not Significant,YLR173W,FALSE,NA,
SK1_12T02170.1|CDS=1-2316|Name=YLR176C|RFX1,256.915987,-0.010894407,0.175367147,3.974385674,0.409483471,0.917525323,Not Significant,RFX1,FALSE,NA,
SK1_12T02450.1|CDS=1-2505|Name=YLR207W|HRD 3.00,858.3177653,-0.018865657,0.102001112,3.839181875,0.428207486,0.917525323,Not Significant,HRD 3.00,FALSE,NA,
SK1_12T02630.1|CDS=1-1188|Name=YLR226W|BUR2,371.226959,-0.001149026,0.247269991,3.952104985,0.412526539,0.917525323,Not Significant,BUR2,FALSE,NA,
SK1_12T02890.1|CDS=1-966|Name=YLR257W|YLR257W,1608.251048,0.143014222,0.184064838,3.907165707,0.418715372,0.917525323,Not Significant,YLR257W,FALSE,NA,
SK1_12T03220.1|CDS=1-375|Name=YLR295C|ATP14,1439.388557,-0.222044157,0.197870744,3.962923627,0.411046845,0.917525323,Not Significant,ATP14,FALSE,NA,
SK1_12T03440.1|CDS=1-4365|Name=YLR320W|MMS22,483.662158,0.169688363,0.1171242,3.837694894,0.428416846,0.917525323,Not Significant,MMS22,FALSE,NA,
SK1_12T03750.1|CDS=1-2670|Name=YLR357W|RSC2,1056.941404,0.074438184,0.116206271,3.873209732,0.423436906,0.917525323,Not Significant,RSC2,FALSE,NA,
SK1_12T03870.1|CDS=1-1038|Name=YLR372W|ELO3,3372.962793,0.121679469,0.116931466,3.985124003,0.408022841,0.917525323,Not Significant,ELO3,FALSE,NA,
SK1_12T04220.1|CDS=1-825|Name=YLR412W|BER1,443.9695199,0.257644723,0.133370796,3.992130119,0.40707197,0.917525323,Not Significant,BER1,FALSE,NA,
SK1_12T04320.1|CDS=1-1254|Name=YLR423C|ATG17,109.7356222,0.075850704,0.266721311,3.854377,0.426072357,0.917525323,Not Significant,ATG17,FALSE,NA,
SK1_13T01270.1|CDS=1-1536|Name=YMR004W|MVP 1.00,622.1874863,0.101071827,0.156327788,3.877976044,0.422771806,0.917525323,Not Significant,MVP 1.00,FALSE,NA,
SK1_13T01350.1|CDS=1-1560|Name=YMR013C|SEC59,204.3517066,0.101567803,0.197693347,3.898314429,0.419942377,0.917525323,Not Significant,SEC59,FALSE,NA,
SK1_13T01640.1|CDS=1-873|Name=YMR043W|MCM1,1698.44027,-0.043323826,0.260669567,3.925478231,0.416185211,0.917525323,Not Significant,MCM1,FALSE,NA,
SK1_13T01940.1|CDS=1-2226|Name=YMR078C|CTF18,612.5375265,-0.040293903,0.116931869,3.967511714,0.410420516,0.917525323,Not Significant,CTF18,FALSE,NA,
SK1_13T02160.1|CDS=1-2505|Name=YMR102C|YMR102C,461.9433164,-0.070437692,0.116381162,3.817614355,0.431251391,0.917525323,Not Significant,YMR102C,FALSE,NA,
SK1_13T02580.1|CDS=1-672|Name=YMR147W|LDO45,262.7842878,0.231605105,0.168713468,3.899932724,0.419717844,0.917525323,Not Significant,LDO45,FALSE,NA,
SK1_13T03170.1|CDS=1-942|Name=YMR206W|YMR206W,18.11106822,0.823721856,0.559659494,3.965899447,0.410640529,0.917525323,Not Significant,YMR206W,FALSE,NA,
SK1_13T03220.1|CDS=1-1428|Name=YMR211W|DML1,226.8967705,0.063682617,0.167964094,3.996596165,0.406466705,0.917525323,Not Significant,DML1,FALSE,NA,
SK1_13T03340.1|CDS=1-1416|Name=YMR223W|UBP8,376.7683927,-0.127995216,0.170036212,3.867024543,0.42430114,0.917525323,Not Significant,UBP8,FALSE,NA,
SK1_13T03530.1|CDS=1-1329|Name=YMR243C|ZRC1,3137.062288,-0.132950532,0.14110849,3.935239376,0.414841189,0.917525323,Not Significant,ZRC1,FALSE,NA,
SK1_14T00440.1|CDS=1-2808|Name=YNL287W|SEC21,2266.705863,-0.025827923,0.073205711,3.861472352,0.425078029,0.917525323,Not Significant,SEC21,FALSE,NA,
SK1_14T00670.1|CDS=1-489|Name=YNL260C|LTO1,120.9007867,0.0028045,0.29191605,3.91136541,0.418134116,0.917525323,Not Significant,LTO1,FALSE,NA,
SK1_14T01140.1|CDS=1-1842|Name=YNL209W|SSB2,16170.91865,-0.132162064,0.268967933,3.854308124,0.426082018,0.917525323,Not Significant,SSB2,FALSE,NA,
SK1_14T01280.1|CDS=1-3396|Name=YNL192W|CHS1,2787.88064,-0.008282886,0.075153937,3.915879229,0.417510049,0.917525323,Not Significant,CHS1,FALSE,NA,
SK1_14T01570.1|CDS=1-1065|Name=YNL160W|YGP1,217.5097312,-0.105048215,0.280190823,3.832282244,0.429179551,0.917525323,Not Significant,YGP1,FALSE,NA,
SK1_14T01730.1|CDS=1-1044|Name=YNL141W|AAH1,746.8665014,-0.210514976,0.182160521,3.990038281,0.407355701,0.917525323,Not Significant,AAH1,FALSE,NA,
SK1_14T01870.1|CDS=1-2541|Name=YNL126W|SPC98,419.1910145,0.200108656,0.162653764,3.954771355,0.412161485,0.917525323,Not Significant,SPC98,FALSE,NA,
SK1_14T02110.1|CDS=1-969|Name=YNL098C|RAS2,1791.018752,-0.148919955,0.117077439,3.989115074,0.407480969,0.917525323,Not Significant,RAS2,FALSE,NA,
SK1_14T02210.1|CDS=1-3537|Name=YNL087W|TCB2,4133.315088,0.054567519,0.062672009,3.885718107,0.421693101,0.917525323,Not Significant,TCB2,FALSE,NA,
SK1_14T02620.1|CDS=1-1191|Name=YNL042W|BOP 3.00,328.3139472,0.205950578,0.175419026,3.975952257,0.409270141,0.917525323,Not Significant,BOP 3.00,FALSE,NA,
SK1_14T02650.1|CDS=1-1785|Name=YNL039W|BDP1,1041.894995,0.049053423,0.116487245,3.80574104,0.432933805,0.917525323,Not Significant,BDP1,FALSE,NA,
SK1_14T03040.1|CDS=1-1869|Name=YNR006W|VPS27,768.10124,0.034971932,0.120022177,3.955340954,0.412083532,0.917525323,Not Significant,VPS27,FALSE,NA,
SK1_14T03300.1|CDS=1-222|Name=YNR032C-A|HUB1,35.85751506,0.337566302,0.390787832,3.911599799,0.418101693,0.917525323,Not Significant,HUB1,FALSE,NA,
SK1_15T00170.1|CDS=1-723|Name=YOL142W|RRP40,601.5408074,0.056103586,0.124826822,3.875278842,0.423148084,0.917525323,Not Significant,RRP40,FALSE,NA,
SK1_15T00640.1|CDS=1-3093|Name=YOL089C|HAL9,465.6302381,-0.006842655,0.133858921,3.928796898,0.415727899,0.917525323,Not Significant,HAL9,FALSE,NA,
SK1_15T00800.1|CDS=1-1368|Name=YOL072W|THP1,287.0315108,-0.114118461,0.181802752,3.910400251,0.418267645,0.917525323,Not Significant,THP1,FALSE,NA,
SK1_15T00820.1|CDS=1-1506|Name=YOL070C|NBA1,797.3190684,-0.063182758,0.109816642,3.825085762,0.430195149,0.917525323,Not Significant,NBA1,FALSE,NA,
SK1_15T01020.1|CDS=1-3177|Name=YOL051W|GAL11,2978.619406,-0.016203535,0.191854983,3.810363993,0.432278182,0.917525323,Not Significant,GAL11,FALSE,NA,
SK1_15T01560.1|CDS=1-1137|Name=YOR008C|SLG1,1711.194329,-0.109746615,0.184922219,3.886047131,0.421647303,0.917525323,Not Significant,SLG1,FALSE,NA,
SK1_15T01640.1|CDS=1-2514|Name=YOR018W|ROD1,427.1160911,-0.198295655,0.119411689,3.80076187,0.433640751,0.917525323,Not Significant,ROD1,FALSE,NA,
SK1_15T02370.1|CDS=1-930|Name=YOR101W|RAS1,807.0342624,-0.068136439,0.147550238,3.92865765,0.41574708,0.917525323,Not Significant,RAS1,FALSE,NA,
SK1_15T02920.1|CDS=1-2433|Name=YOR162C|YRR1,386.5430804,-0.200782557,0.153445506,3.810994442,0.432188828,0.917525323,Not Significant,YRR1,FALSE,NA,
SK1_15T03460.1|CDS=1-441|Name=YOR224C|RPB8,1232.58003,0.020046667,0.24329306,3.799379485,0.433837171,0.917525323,Not Significant,RPB8,FALSE,NA,
SK1_15T03620.1|CDS=1-1257|Name=YOR245C|DGA1,414.1039918,0.132931661,0.139578131,3.846641866,0.427158279,0.917525323,Not Significant,DGA1,FALSE,NA,
SK1_15T03640.1|CDS=1-633|Name=YOR247W|SRL1,12285.89395,0.308028094,0.356894949,3.822553098,0.430552984,0.917525323,Not Significant,SRL1,FALSE,NA,
SK1_15T03940.1|CDS=1-861|Name=YOR281C|PLP2,687.2384437,-0.144928461,0.106226413,3.866469637,0.424378739,0.917525323,Not Significant,PLP2,FALSE,NA,
SK1_15T04150.1|CDS=1-3363|Name=YOR304W|ISW2,977.7479486,0.175662193,0.124649685,3.978797285,0.40888293,0.917525323,Not Significant,ISW2,FALSE,NA,
SK1_15T04400.1|CDS=1-702|Name=YOR332W|VMA4,3047.428161,-0.107884093,0.107748724,3.887500407,0.421445059,0.917525323,Not Significant,VMA4,FALSE,NA,
SK1_16T00790.1|CDS=1-1251|Name=YPL202C|AFT2,358.3025517,0.109532752,0.176486258,3.890421583,0.421038753,0.917525323,Not Significant,AFT2,FALSE,NA,
SK1_16T00870.1|CDS=1-402|Name=YPL192C|PRM3,34.0076377,0.428100938,0.388118553,3.999516808,0.406071247,0.917525323,Not Significant,PRM3,FALSE,NA,
SK1_16T00950.1|CDS=1-1815|Name=YPL184C|MRN1,1265.480494,0.063154744,0.195499979,3.823672257,0.430394833,0.917525323,Not Significant,MRN1,FALSE,NA,
SK1_16T01460.1|CDS=1-894|Name=YPL131W|RPL5,22480.93052,-0.187827479,0.20735674,3.990384011,0.407308797,0.917525323,Not Significant,RPL5,FALSE,NA,
SK1_16T01580.1|CDS=1-1854|Name=YPL119C|DBP1,171.0597693,0.428445744,0.217378761,3.907127699,0.418720635,0.917525323,Not Significant,DBP1,FALSE,NA,
SK1_16T01860.1|CDS=1-1029|Name=YPL088W|YPL088W,743.2830586,-0.088766091,0.105853237,3.808573495,0.432532023,0.917525323,Not Significant,YPL088W,FALSE,NA,
SK1_16T02580.1|CDS=1-570|Name=YPL010W|RET3,813.538162,0.105416935,0.130033721,3.881076479,0.422339579,0.917525323,Not Significant,RET3,FALSE,NA,
SK1_16T02920.1|CDS=1-3636|Name=YPR026W|ATH1,327.5124184,0.0598994,0.142617379,3.798071934,0.434023017,0.917525323,Not Significant,ATH1,FALSE,NA,
SK1_16T04250.1|CDS=1-1398|Name=YPR178W|PRP4,331.1709333,-0.082519375,0.137804042,3.940546982,0.414111732,0.917525323,Not Significant,PRP4,FALSE,NA,
SK1_02T03050.1|CDS=1-2016|Name=YBR212W|NGR1,1077.00037,0.087595882,0.138411602,3.795221889,0.434428303,0.917679969,Not Significant,NGR1,FALSE,NA,
SK1_13T04050.1|CDS=1-1599|Name=YMR297W|PRC1,4051.668586,-0.075387458,0.267810309,3.795677059,0.434363558,0.917679969,Not Significant,PRC1,FALSE,NA,
SK1_01T00400.1|CDS=1-1587|Name=YAL028W|FRT2,66.92713999,0.01253644,0.274422788,3.707710393,0.447005484,0.918095224,Not Significant,FRT2,FALSE,NA,
SK1_01T00560.1|CDS=1-1185|Name=YAL012W|CYS3,4603.7766,0.103251143,0.299123755,3.726866197,0.444230454,0.918095224,Not Significant,CYS3,FALSE,NA,
SK1_02T00200.1|CDS=1-663|Name=YBL093C|ROX3,688.2449294,-0.015927139,0.241463891,3.715791882,0.445833252,0.918095224,Not Significant,ROX3,FALSE,NA,
SK1_02T00220.1|CDS=1-528|Name=YBL091C-A|SCS22,134.4741218,0.285352171,0.280109993,3.733306163,0.44330028,0.918095224,Not Significant,SCS22,FALSE,NA,
SK1_02T01220.1|CDS=1-1101|Name=YBR018C|GAL7,3.500730487,0.429253959,1.191645181,3.736960247,0.44277311,0.918095224,Not Significant,GAL7,FALSE,NA,
SK1_02T01710.1|CDS=1-639|Name=YBR071W|YBR071W,533.2880323,-0.135657424,0.161083143,3.723199048,0.44476075,0.918095224,Not Significant,YBR071W,FALSE,NA,
SK1_02T01750.1|CDS=1-1065|Name=YBR076W|ECM8,18.13104343,0.708355237,0.585274357,3.706429157,0.44719153,0.918095224,Not Significant,ECM8,FALSE,NA,
SK1_02T02230.1|CDS=1-1488|Name=YBR126C|TPS1,1240.7359,-0.05251397,0.182965508,3.781181856,0.436428826,0.918095224,Not Significant,TPS1,FALSE,NA,
SK1_02T02270.1|CDS=1-987|Name=YBR129C|OPY1,321.5798261,-0.120667168,0.123830163,3.763676806,0.43893235,0.918095224,Not Significant,OPY1,FALSE,NA,
SK1_02T02730.1|CDS=1-1356|Name=YBR177C|EHT1,660.7423347,-0.158435459,0.145674361,3.735409086,0.442996839,0.918095224,Not Significant,EHT1,FALSE,NA,
SK1_03T00020.1|CDS=1-1848|Name=YCL073C|GEX1,1.720560031,4.045977411,2.422450098,3.757214941,0.439859109,0.918095224,Not Significant,GEX1,FALSE,NA,
