,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,diffexpressed,gene_symbol,Candidate_EMG,delabel,Candidate_w_FC
SK1_07T03990.1|CDS=1-3066|Name=YGR188C|BUB1,242.1749507,0.746311111,0.175324114,4.25675107,2.07E-05,6.93E-05,UP,BUB1,FALSE,NA,NO
SK1_14T00120.1|CDS=1-1245|Name=YNL323W|LEM3,392.8560482,0.516629946,0.155710045,3.317897348,0.000906978,0.00226211,NO,LEM3,FALSE,NA,NO
SK1_11T00030.1|CDS=1-1422|Name=YKL221W|MCH2,169.9945789,0.74277578,0.174552378,4.255317456,2.09E-05,6.96E-05,UP,MCH2,FALSE,NA,NO
SK1_13T03930.1|CDS=1-1548|Name=YMR285C|NGL2,262.2160395,0.705110927,0.165977321,4.248236583,2.15E-05,7.17E-05,UP,NGL2,FALSE,NA,NO
SK1_02T02320.1|CDS=1-462|Name=YBR135W|CKS1,304.7167461,0.718784297,0.169508317,4.240407263,2.23E-05,7.40E-05,UP,CKS1,FALSE,NA,NO
SK1_04T04640.1|CDS=1-1920|Name=YDR266C|HEL2,353.8555656,0.479660998,0.144877511,3.3108037,0.000930284,0.002316047,NO,HEL2,FALSE,NA,NO
SK1_04T06760.1|CDS=1-2244|Name=YDR499W|LCD1,329.4069569,0.576923876,0.17438284,3.308375275,0.00093839,0.002335171,NO,LCD1,FALSE,NA,NO
SK1_03T00170.1|CDS=1-1251|Name=YCL052C|PBN1,910.1648222,0.442049058,0.133641657,3.307719072,0.000940591,0.002339593,NO,PBN1,FALSE,NA,NO
SK1_06T00220.1|CDS=1-765|Name=YFL045C|SEC53,694.8845799,0.907480604,0.214098244,4.238617691,2.25E-05,7.46E-05,UP,SEC53,FALSE,NA,NO
SK1_16T02900.1|CDS=1-2244|Name=YPR024W|YME1,1178.64728,0.559346379,0.169387122,3.302177705,0.000959373,0.002384158,NO,YME1,FALSE,NA,NO
SK1_04T00510.1|CDS=1-2655|Name=YDL194W|SNF3,610.946809,0.607931085,0.143624716,4.23277484,2.31E-05,7.64E-05,UP,SNF3,FALSE,NA,NO
SK1_16T03220.1|CDS=1-906|Name=YPR061C|JID1,447.0205747,0.679353587,0.160554286,4.231301472,2.32E-05,7.69E-05,UP,JID1,FALSE,NA,NO
SK1_11T02180.1|CDS=1-1878|Name=YKR008W|RSC4,241.9668364,0.70878951,0.167648155,4.22783962,2.36E-05,7.79E-05,UP,RSC4,FALSE,NA,NO
SK1_04T03510.1|CDS=1-5097|Name=YDR141C|DOP 1.00,1119.664917,0.526346204,0.159585692,3.298204236,0.000973053,0.002413803,NO,DOP 1.00,FALSE,NA,NO
SK1_13T02700.1|CDS=1-2451|Name=YMR160W|YMR160W,493.2249621,0.649637165,0.15423,4.212132297,2.53E-05,8.34E-05,UP,YMR160W,FALSE,NA,NO
SK1_15T01270.1|CDS=1-1227|Name=YOL022C|TSR4,233.5164746,-0.567555015,0.172202232,-3.295863292,0.000981197,0.002431817,NO,TSR4,FALSE,NA,NO
SK1_04T06200.1|CDS=1-2133|Name=YDR436W|PPZ2,1020.106811,0.747772121,0.177666936,4.208842342,2.57E-05,8.46E-05,UP,PPZ2,FALSE,NA,NO
SK1_14T01460.1|CDS=1-5244|Name=YNL172W|APC1,656.7222559,0.456600874,0.138586187,3.294706948,0.000985244,0.002439651,NO,APC1,FALSE,NA,NO
SK1_07T02340.1|CDS=1-1203|Name=YGR005C|TFG2,679.1808307,0.619194619,0.147386193,4.20117114,2.66E-05,8.73E-05,UP,TFG2,FALSE,NA,NO
SK1_09T01210.1|CDS=1-1422|Name=YIL039W|TED1,777.9526766,0.426439507,0.129626083,3.289766212,0.001002707,0.002480664,NO,TED1,FALSE,NA,NO
SK1_16T02970.1|CDS=1-2247|Name=YPR031W|NTO1,315.5427426,0.548791518,0.16689723,3.288200269,0.001008301,0.002493385,NO,NTO1,FALSE,NA,NO
SK1_10T01940.1|CDS=1-1881|Name=YJR002W|MPP10,304.4306969,-0.554531686,0.168708022,-3.286931349,0.001012855,0.002502448,NO,MPP10,FALSE,NA,NO
SK1_04T04500.1|CDS=1-450|Name=YDR252W|BTT1,52.51438747,1.374828817,0.32749346,4.198034425,2.69E-05,8.84E-05,UP,BTT1,FALSE,NA,NO
SK1_16T01390.1|CDS=1-1383|Name=YPL139C|UME1,289.8292802,0.65115796,0.155299414,4.19291961,2.75E-05,9.02E-05,UP,UME1,FALSE,NA,NO
SK1_09T00750.1|CDS=1-1902|Name=YIL092W|YIL092W,227.8326059,-0.558212322,0.169997224,-3.283655507,0.001024701,0.002529401,NO,YIL092W,FALSE,NA,NO
SK1_07T03390.1|CDS=1-1542|Name=YGR123C|PPT1,104.2344993,1.042261951,0.248722892,4.190454458,2.78E-05,9.11E-05,UP,PPT1,FALSE,NA,NO
SK1_07T00420.1|CDS=1-1359|Name=YGL215W|CLG1,1505.453433,-0.46828159,0.142623664,-3.283337255,0.001025859,0.002529992,NO,CLG1,FALSE,NA,NO
SK1_14T02140.1|CDS=1-1929|Name=YNL095C|YNL095C,242.3951466,-0.598005641,0.182201009,-3.282120368,0.001030296,0.0025398,NO,YNL095C,FALSE,NA,NO
SK1_02T02460.1|CDS=1-3264|Name=YBR150C|TBS1,297.9472633,-0.571244671,0.174110737,-3.280927313,0.001034664,0.002549427,NO,TBS1,FALSE,NA,NO
SK1_08T00810.1|CDS=1-1035|Name=YHR034C|PIH1,225.3671487,-0.548830649,0.167303785,-3.280443707,0.001036439,0.002552661,NO,PIH1,FALSE,NA,NO
SK1_10T00630.1|CDS=1-1602|Name=YJL153C|INO1,5434.901842,0.638602719,0.152613356,4.184448444,2.86E-05,9.32E-05,UP,INO1,FALSE,NA,NO
SK1_07T02470.1|CDS=1-357|Name=YGR020C|VMA7,424.8056861,0.552194716,0.168451709,3.278059449,0.001045234,0.002572022,NO,VMA7,FALSE,NA,NO
SK1_04T03850.1|CDS=1-648|Name=YDR177W|UBC1,496.7615859,0.622310075,0.148850612,4.18076935,2.91E-05,9.46E-05,UP,UBC1,FALSE,NA,NO
SK1_09T00090.1|CDS=1-4116|Name=YIL159W|BNR1,265.8214605,0.87304951,0.208838593,4.180498898,2.91E-05,9.47E-05,UP,BNR1,FALSE,NA,NO
SK1_04T04440.1|CDS=1-1182|Name=YDR245W|MNN10,446.0496101,0.63671066,0.152374388,4.178593722,2.93E-05,9.53E-05,UP,MNN10,FALSE,NA,NO
SK1_15T01450.1|CDS=1-4611|Name=YOL004W|SIN3,1601.38151,0.644241578,0.154512622,4.169507758,3.05E-05,9.91E-05,UP,SIN3,FALSE,NA,NO
SK1_14T02280.1|CDS=1-1101|Name=YNL080C|EOS1,670.6241005,0.656394065,0.157487349,4.167916142,3.07E-05,9.96E-05,UP,EOS1,FALSE,NA,NO
SK1_05T02010.1|CDS=1-2430|Name=YER125W|RSP5,2347.880933,0.430254285,0.131348829,3.275661378,0.001054149,0.002587029,NO,RSP5,FALSE,NA,NO
SK1_02T02350.1|CDS=1-1575|Name=YBR138C|YBR138C,139.7598062,0.857670844,0.2060162,4.163123313,3.14E-05,0.000101666,UP,YBR138C,FALSE,NA,NO
SK1_16T03320.1|CDS=1-1683|Name=YPR072W|NOT5,488.1826757,0.680254199,0.163576227,4.158637296,3.20E-05,0.000103561,UP,NOT5,FALSE,NA,NO
SK1_05T01640.1|CDS=1-249|Name=YER087C-B|SBH1,182.9169431,0.83192453,0.200480137,4.149660622,3.33E-05,0.000107454,UP,SBH1,FALSE,NA,NO
SK1_14T03310.1|CDS=1-2364|Name=YNR033W|ABZ1,300.3693153,-0.545688647,0.166875826,-3.270028145,0.001075368,0.002633242,NO,ABZ1,FALSE,NA,NO
SK1_02T03490.1|CDS=1-840|Name=YBR257W|POP4,214.2452168,0.92926019,0.224038979,4.147761235,3.36E-05,0.000108129,UP,POP4,FALSE,NA,NO
SK1_12T01260.1|CDS=1-1071|Name=YLR070C|XYL2,450.7783055,0.553147589,0.169211415,3.268973246,0.001079385,0.002641305,NO,XYL2,FALSE,NA,NO
SK1_08T00480.1|CDS=1-1074|Name=YHR002W|LEU5,170.7747935,0.742516218,0.179045849,4.147073061,3.37E-05,0.000108358,UP,LEU5,FALSE,NA,NO
SK1_11T00590.1|CDS=1-438|Name=YKL160W|ELF1,272.7821507,-0.563337906,0.172495087,-3.265820007,0.001091476,0.002667945,NO,ELF1,FALSE,NA,NO
SK1_15T03470.1|CDS=1-471|Name=YOR226C|ISU2,411.8005508,0.922928609,0.223591634,4.127742134,3.66E-05,0.000117537,UP,ISU2,FALSE,NA,NO
SK1_16T02090.1|CDS=1-1431|Name=YPL063W|TIM50,559.2902291,0.577653565,0.176950129,3.264499265,0.001096577,0.002678039,NO,TIM50,FALSE,NA,NO
SK1_04T04170.1|CDS=1-1053|Name=YDR214W|AHA1,1013.036738,0.76575274,0.185590735,4.126028922,3.69E-05,0.000118278,UP,AHA1,FALSE,NA,NO
SK1_15T03110.1|CDS=1-663|Name=YOR185C|GSP2,1047.598826,0.48475674,0.148533209,3.263625303,0.001099965,0.002683935,NO,GSP2,FALSE,NA,NO
SK1_14T02120.1|CDS=1-993|Name=YNL097C|PHO23,382.454427,0.539834094,0.165423279,3.263350213,0.001101034,0.002685353,NO,PHO23,FALSE,NA,NO
SK1_10T01930.1|CDS=1-1809|Name=YJR001W|AVT1,1546.458221,0.638332099,0.154756878,4.124741388,3.71E-05,0.000118872,UP,AVT1,FALSE,NA,NO
SK1_13T00830.1|CDS=1-1212|Name=YML048W|GSF2,1426.251128,-0.412265363,0.126484401,-3.259416655,0.001116416,0.002720461,NO,GSF2,FALSE,NA,NO
SK1_06T00240.1|CDS=1-2025|Name=YFL042C|LAM5,976.6414324,-0.531675258,0.163290452,-3.256009478,0.0011299,0.002752102,NO,LAM5,FALSE,NA,NO
SK1_07T02440.1|CDS=1-573|Name=YGR016W|YGR016W,31.41916395,1.483091492,0.359714378,4.122969734,3.74E-05,0.000119651,UP,YGR016W,FALSE,NA,NO
SK1_02T01380.1|CDS=1-1233|Name=YBR036C|CSG2,1249.52536,-0.402570908,0.123729604,-3.253634487,0.001139388,0.002772762,NO,CSG2,FALSE,NA,NO
SK1_12T01030.1|CDS=1-921|Name=YLR046C|YLR046C,183.3800964,0.723376644,0.175592791,4.119626092,3.79E-05,0.000121157,UP,YLR046C,FALSE,NA,NO
SK1_13T01220.1|CDS=1-3273|Name=YML002W|YML002W,552.3163783,0.487196932,0.149775502,3.252847943,0.001142546,0.002777995,NO,YML002W,FALSE,NA,NO
SK1_01T00550.1|CDS=1-1218|Name=YAL013W|DEP1,640.0819864,0.769321595,0.187029486,4.113370637,3.90E-05,0.000124163,UP,DEP1,FALSE,NA,NO
SK1_11T01410.1|CDS=1-543|Name=YKL069W|YKL069W,212.6118145,0.866146844,0.210587255,4.113006947,3.91E-05,0.000124287,UP,YKL069W,FALSE,NA,NO
SK1_07T02220.1|CDS=1-2340|Name=YGL009C|LEU1,3856.347871,2.210109131,0.537792652,4.109593398,3.96E-05,0.000126066,UP,LEU1,FALSE,NA,HIT
SK1_09T00440.1|CDS=1-1374|Name=YIL123W|SIM1,1173.177299,0.827652802,0.201440138,4.108678681,3.98E-05,0.00012642,UP,SIM1,FALSE,NA,NO
SK1_02T02170.1|CDS=1-897|Name=YBR119W|MUD1,258.0171122,0.781003407,0.190168467,4.106902787,4.01E-05,0.000127249,UP,MUD1,FALSE,NA,NO
SK1_14T01880.1|CDS=1-2022|Name=YNL125C|ESBP6,920.6601068,-0.515490551,0.159026289,-3.241542977,0.001188845,0.002881668,NO,ESBP6,FALSE,NA,NO
SK1_13T03500.1|CDS=1-1311|Name=YMR240C|CUS1,200.0516737,0.55098565,0.170043134,3.240269903,0.001194166,0.002893294,NO,CUS1,FALSE,NA,NO
SK1_10T02280.1|CDS=1-1053|Name=YJR043C|POL32,104.1703085,0.969755008,0.236446056,4.101379511,4.11E-05,0.0001301,UP,POL32,FALSE,NA,NO
SK1_02T00460.1|CDS=1-2091|Name=YBL061C|SKT5,574.0103306,-0.510702187,0.157732843,-3.237766951,0.001204692,0.002915187,NO,SKT5,FALSE,NA,NO
SK1_12T03960.1|CDS=1-3345|Name=YLR383W|SMC6,445.7022155,0.916670724,0.223571673,4.100120162,4.13E-05,0.000130735,UP,SMC6,FALSE,NA,NO
SK1_14T00880.1|CDS=1-2445|Name=YNL238W|KEX2,601.7724365,0.667112361,0.162810206,4.097484903,4.18E-05,0.000132156,UP,KEX2,FALSE,NA,NO
SK1_02T03010.1|CDS=1-1398|Name=YBR207W|FTH1,1385.427931,0.79304642,0.19377636,4.092586006,4.27E-05,0.000134826,UP,FTH1,FALSE,NA,NO
SK1_14T01860.1|CDS=1-2862|Name=YNL127W|FAR11,771.0002331,0.603897078,0.147660997,4.089753491,4.32E-05,0.000136326,UP,FAR11,FALSE,NA,NO
SK1_02T00280.1|CDS=1-2943|Name=YBL085W|BOI1,796.6843201,0.70186131,0.171732021,4.086956554,4.37E-05,0.000137901,UP,BOI1,FALSE,NA,NO
SK1_12T03200.1|CDS=1-582|Name=YLR292C|SEC72,228.4152295,0.596257169,0.18478583,3.226747258,0.00125206,0.003021609,NO,SEC72,FALSE,NA,NO
SK1_15T01340.1|CDS=1-1761|Name=YOL015W|IRC10,51.34294533,1.10378837,0.270390293,4.082204127,4.46E-05,0.000140671,UP,IRC10,FALSE,NA,NO
SK1_15T03920.1|CDS=1-933|Name=YOR279C|RFM1,156.0228057,0.591709856,0.18342099,3.225965873,0.001255483,0.003027219,NO,RFM1,FALSE,NA,NO
SK1_14T00610.1|CDS=1-3201|Name=YNL267W|PIK1,915.9621788,0.507361692,0.157316408,3.225103459,0.001259272,0.003035026,NO,PIK1,FALSE,NA,NO
SK1_05T00570.1|CDS=1-1656|Name=YEL015W|EDC3,568.9524865,0.602936304,0.148146025,4.06987837,4.70E-05,0.000148155,UP,EDC3,FALSE,NA,NO
SK1_12T01720.1|CDS=1-684|Name=YLR118C|TML25,252.2905876,0.770882274,0.189508393,4.067800167,4.75E-05,0.000149312,UP,TML25,FALSE,NA,NO
SK1_03T00430.1|CDS=1-1902|Name=YCL025C|AGP1,10194.54036,-0.508954436,0.157948864,-3.222273478,0.001271777,0.00306115,NO,AGP1,FALSE,NA,NO
SK1_12T01670.1|CDS=1-1308|Name=YLR113W|HOG1,541.3298612,0.718658537,0.177133873,4.057149132,4.97E-05,0.000156017,UP,HOG1,FALSE,NA,NO
SK1_04T01430.1|CDS=1-2232|Name=YDL093W|PMT5,471.980829,0.495617099,0.153888439,3.220625949,0.00127911,0.003076114,NO,PMT5,FALSE,NA,NO
SK1_06T01170.1|CDS=1-372|Name=YFR049W|YMR31,473.1186563,-0.570827979,0.177428932,-3.217220405,0.001294391,0.003111506,NO,YMR31,FALSE,NA,NO
SK1_13T01380.1|CDS=1-2355|Name=YMR016C|SOK2,1173.997851,-0.493084767,0.153277391,-3.216943888,0.001295639,0.003113149,NO,SOK2,FALSE,NA,NO
SK1_02T03660.1|CDS=1-5751|Name=YBR275C|RIF1,904.93121,0.843466833,0.207907652,4.0569302,4.97E-05,0.000156075,UP,RIF1,FALSE,NA,NO
SK1_04T04430.1|CDS=1-1839|Name=YDR244W|PEX5,714.0490206,0.458372845,0.142704051,3.212052082,0.001317905,0.00316389,NO,PEX5,FALSE,NA,NO
SK1_15T01620.1|CDS=1-624|Name=YOR016C|ERP4,607.6088972,0.584257265,0.181926173,3.211507486,0.001320405,0.003168513,NO,ERP4,FALSE,NA,NO
SK1_11T01810.1|CDS=1-1344|Name=YKL027W|TCD2,224.1093949,-0.588970138,0.183411815,-3.211189736,0.001321866,0.003170638,NO,TCD2,FALSE,NA,NO
SK1_13T02800.1|CDS=1-1521|Name=YMR170C|ALD2,793.4675407,0.589444876,0.183823362,3.206583039,0.001343215,0.003220445,NO,ALD2,FALSE,NA,NO
SK1_02T00840.1|CDS=1-2607|Name=YBL023C|MCM2,746.4835906,0.575848412,0.179698327,3.204528517,0.001352839,0.003242108,NO,MCM2,FALSE,NA,NO
SK1_14T02190.1|CDS=1-579|Name=YNL090W|RHO2,262.4824738,0.672369229,0.16629131,4.043321505,5.27E-05,0.000165045,UP,RHO2,FALSE,NA,NO
SK1_02T00960.1|CDS=1-843|Name=YBL010C|LAA2,125.2364532,0.94460835,0.233805495,4.040146066,5.34E-05,0.000167011,UP,LAA2,FALSE,NA,NO
SK1_10T00930.1|CDS=1-660|Name=YJL118W|YJL118W,105.7565005,0.952662303,0.236090373,4.035159471,5.46E-05,0.000170501,UP,YJL118W,FALSE,NA,NO
SK1_13T02030.1|CDS=1-2478|Name=YMR089C|YTA12,842.4230087,0.68113141,0.168810762,4.03488143,5.46E-05,0.000170606,UP,YTA12,FALSE,NA,NO
SK1_16T04320.1|CDS=1-2217|Name=YPR185W|ATG13,897.4179893,0.435399833,0.136071713,3.199782109,0.001375315,0.003287397,NO,ATG13,FALSE,NA,NO
SK1_11T01060.1|CDS=1-930|Name=YKL107W|YKL107W,686.6619004,0.819537688,0.203242608,4.032312407,5.52E-05,0.000172092,UP,YKL107W,FALSE,NA,NO
SK1_02T01230.1|CDS=1-2100|Name=YBR019C|GAL10,150.2932654,0.908864174,0.225476489,4.030860062,5.56E-05,0.000172866,UP,GAL10,FALSE,NA,NO
SK1_02T02660.1|CDS=1-2082|Name=YBR169C|SSE2,1577.015429,0.752098697,0.18693013,4.023421471,5.74E-05,0.000178019,UP,SSE2,FALSE,NA,NO
SK1_04T01330.1|CDS=1-1209|Name=YDL105W|NSE4,78.24050904,1.052100168,0.261559994,4.022404773,5.76E-05,0.000178689,UP,NSE4,FALSE,NA,NO
SK1_04T00160.1|CDS=1-1377|Name=YDL233W|MFG1,304.0032055,0.800553184,0.199100314,4.020853439,5.80E-05,0.000179466,UP,MFG1,FALSE,NA,NO
SK1_15T02850.1|CDS=1-1353|Name=YOR155C|ISN1,489.2083671,0.615302441,0.153657324,4.004380821,6.22E-05,0.000191795,UP,ISN1,FALSE,NA,NO
SK1_04T07040.1|CDS=1-1104|Name=YDR531W|CAB1,770.2993789,0.430742325,0.135058503,3.189301794,0.001426169,0.003397167,NO,CAB1,FALSE,NA,NO
SK1_03T00780.1|CDS=1-1092|Name=YCR019W|MAK32,201.7487427,0.534239232,0.167517176,3.189160925,0.001426864,0.003397354,NO,MAK32,FALSE,NA,NO
SK1_12T03430.1|CDS=1-2367|Name=YLR319C|BUD6,407.3453857,0.513594565,0.161057614,3.188887207,0.001428216,0.003399105,NO,BUD6,FALSE,NA,NO
SK1_07T01700.1|CDS=1-585|Name=YGL068W|MNP1,105.3848846,1.002917236,0.251057895,3.994764771,6.48E-05,0.000199301,UP,MNP1,FALSE,NA,NO
SK1_02T00200.1|CDS=1-663|Name=YBL093C|ROX3,512.316779,0.559667808,0.175549401,3.188092949,0.001432145,0.003405515,NO,ROX3,FALSE,NA,NO
SK1_14T02930.1|CDS=1-1080|Name=YNL007C|SIS1,839.0441712,0.849164745,0.212691708,3.992467565,6.54E-05,0.00020113,UP,SIS1,FALSE,NA,NO
SK1_12T00220.1|CDS=1-801|Name=YLL041C|SDH2,1951.974453,1.167679138,0.29256521,3.991175641,6.57E-05,0.000202117,UP,SDH2,FALSE,NA,NO
SK1_02T02890.1|CDS=1-1269|Name=YBR195C|MSI1,236.7662447,0.741318305,0.185952661,3.98659691,6.70E-05,0.000205482,UP,MSI1,FALSE,NA,NO
SK1_15T00890.1|CDS=1-2871|Name=YOL063C|CRT10,348.1769293,-0.524481873,0.164827109,-3.182012201,0.001462557,0.00347184,NO,CRT10,FALSE,NA,NO
SK1_13T00720.1|CDS=1-207|Name=YML058W-A|HUG1,57.73905169,1.483946392,0.372530707,3.983420334,6.79E-05,0.000208018,UP,HUG1,FALSE,NA,NO
SK1_14T03050.1|CDS=1-933|Name=YNR007C|ATG3,361.9333373,0.507142903,0.159489635,3.179785967,0.001473839,0.00349561,NO,ATG3,FALSE,NA,NO
SK1_16T02750.1|CDS=1-2085|Name=YPR008W|HAA1,1481.532413,0.435926067,0.137158143,3.17827332,0.00148155,0.003512389,NO,HAA1,FALSE,NA,NO
SK1_07T03790.1|CDS=1-708|Name=YGR167W|CLC1,730.7596278,0.653201151,0.164289486,3.975915732,7.01E-05,0.000214213,UP,CLC1,FALSE,NA,NO
SK1_07T02630.1|CDS=1-669|Name=YGR038W|ORM1,218.6379068,0.75717898,0.190630717,3.97196732,7.13E-05,0.000217675,UP,ORM1,FALSE,NA,NO
SK1_16T00930.1|CDS=1-435|Name=YPL187W|MF(ALPHA)1,11.1143524,3.236034202,0.815297286,3.969146297,7.21E-05,0.000220146,UP,MF(ALPHA)1,FALSE,NA,HIT
SK1_02T00530.1|CDS=1-1257|Name=YBL055C|YBL055C,432.8511483,-0.496111413,0.156365339,-3.172771004,0.001509916,0.003573489,NO,YBL055C,FALSE,NA,NO
SK1_14T00640.1|CDS=1-945|Name=YNL263C|YIF1,589.725054,0.536348083,0.169104943,3.171687798,0.001515558,0.003585304,NO,YIF1,FALSE,NA,NO
SK1_12T00400.1|CDS=1-4401|Name=YLL021W|SPA2,741.8281773,-0.513690151,0.162114007,-3.168696901,0.00153124,0.003620847,NO,SPA2,FALSE,NA,NO
SK1_12T03710.1|CDS=1-1809|Name=YLR353W|BUD8,454.9871403,0.501126928,0.158262547,3.166427791,0.001543237,0.00364765,NO,BUD8,FALSE,NA,NO
SK1_16T00280.1|CDS=1-1260|Name=YPL255W|BBP1,51.83867662,1.078544654,0.271844781,3.967501785,7.26E-05,0.000221425,UP,BBP1,FALSE,NA,NO
SK1_16T00200.1|CDS=1-1956|Name=YPL263C|KEL3,356.3975738,-0.490768371,0.155026297,-3.165710474,0.001547047,0.003653523,NO,KEL3,FALSE,NA,NO
SK1_02T02130.1|CDS=1-2373|Name=YBR114W|RAD16,667.5354767,0.632446718,0.160192263,3.948047836,7.88E-05,0.000239018,UP,RAD16,FALSE,NA,NO
SK1_11T02320.1|CDS=1-1593|Name=YKR023W|RQT4,280.5751743,0.502964677,0.159146297,3.160391966,0.00157557,0.003717698,NO,RQT4,FALSE,NA,NO
SK1_08T00600.1|CDS=1-717|Name=YHR013C|ARD1,199.3200074,0.570614174,0.180907454,3.154177234,0.001609513,0.003796164,NO,ARD1,FALSE,NA,NO
SK1_08T01720.1|CDS=1-651|Name=YHR128W|FUR1,209.2213742,1.014074139,0.257055295,3.944964991,7.98E-05,0.000241981,UP,FUR1,FALSE,NA,NO
SK1_16T01010.1|CDS=1-627|Name=YPL178W|CBC2,238.6821291,0.712720597,0.180848714,3.940976865,8.12E-05,0.000245905,UP,CBC2,FALSE,NA,NO
SK1_12T00470.1|CDS=1-2652|Name=YLL013C|PUF3,708.1799139,0.597268207,0.189603089,3.150097447,0.00163216,0.003844644,NO,PUF3,FALSE,NA,NO
SK1_14T00690.1|CDS=1-2265|Name=YNL258C|DSL1,506.2735351,0.684835586,0.173886935,3.938395857,8.20E-05,0.000248156,UP,DSL1,FALSE,NA,NO
SK1_02T00220.1|CDS=1-528|Name=YBL091C-A|SCS22,179.3270268,0.708398163,0.180150507,3.932257403,8.42E-05,0.000254023,UP,SCS22,FALSE,NA,NO
SK1_15T00160.1|CDS=1-510|Name=YOL143C|RIB4,356.2937739,-0.513400347,0.163148827,-3.146822181,0.001650553,0.003882991,NO,RIB4,FALSE,NA,NO
SK1_07T03310.1|CDS=1-1032|Name=YGR113W|DAM1,364.3739445,0.734473424,0.186838092,3.931068965,8.46E-05,0.000255142,UP,DAM1,FALSE,NA,NO
SK1_13T00220.1|CDS=1-924|Name=YML110C|COQ5,451.9606227,0.508780748,0.161983663,3.140938651,0.001684073,0.003958469,NO,COQ5,FALSE,NA,NO
SK1_13T01370.1|CDS=1-1617|Name=YMR015C|ERG5,4522.192549,-0.543651376,0.173233138,-3.138264326,0.001699515,0.003992416,NO,ERG5,FALSE,NA,NO
SK1_15T02230.1|CDS=1-3561|Name=YOR086C|TCB1,1303.671696,-0.555333094,0.176959848,-3.138186995,0.001699964,0.003992416,NO,TCB1,FALSE,NA,NO
SK1_06T00850.1|CDS=1-6816|Name=YFR019W|FAB1,1247.710057,0.718590942,0.18288416,3.929213678,8.52E-05,0.000256978,UP,FAB1,FALSE,NA,NO
SK1_05T01330.1|CDS=1-1263|Name=YER059W|PCL6,270.6281074,0.533854113,0.170185035,3.136903967,0.00170742,0.004006105,NO,PCL6,FALSE,NA,NO
SK1_15T04580.1|CDS=1-2376|Name=YOR353C|SOG2,410.8907631,0.467355026,0.148990586,3.136809099,0.001707973,0.004006105,NO,SOG2,FALSE,NA,NO
SK1_07T00560.1|CDS=1-708|Name=YGL198W|YIP4,258.9337964,-0.562030729,0.179254556,-3.135377658,0.00171633,0.004023994,NO,YIP4,FALSE,NA,NO
SK1_07T02210.1|CDS=1-525|Name=YGL010W|MPO1,254.997868,0.557432062,0.177903114,3.133346286,0.001728254,0.004050228,NO,MPO1,FALSE,NA,NO
SK1_04T06120.1|CDS=1-1878|Name=YDR425W|SNX41,357.3567628,0.46246358,0.147633088,3.132519865,0.001733127,0.004059922,NO,SNX41,FALSE,NA,NO
SK1_07T01950.1|CDS=1-1443|Name=YGL038C|OCH1,542.6816547,0.58959423,0.188331142,3.130625252,0.001744346,0.004084467,NO,OCH1,FALSE,NA,NO
SK1_11T02690.1|CDS=1-2592|Name=YKR064W|OAF3,306.2646912,-0.530806413,0.169585159,-3.130028689,0.001747892,0.004091033,NO,OAF3,FALSE,NA,NO
SK1_05T01810.1|CDS=1-627|Name=YER104W|RTT105,155.0783541,0.85026187,0.2170856,3.91671244,8.98E-05,0.00026949,UP,RTT105,FALSE,NA,NO
SK1_05T00550.1|CDS=1-1017|Name=YEL017W|GTT3,323.4221689,0.687498112,0.175860677,3.909333941,9.26E-05,0.000276349,UP,GTT3,FALSE,NA,NO
SK1_12T03410.1|CDS=1-462|Name=YLR315W|NKP2,71.91129893,1.043165522,0.266891288,3.908578391,9.28E-05,0.000277065,UP,NKP2,FALSE,NA,NO
SK1_02T01810.1|CDS=1-447|Name=YBR082C|UBC4,665.6114069,0.442630821,0.141673024,3.124312659,0.00178221,0.004164281,NO,UBC4,FALSE,NA,NO
SK1_06T00510.1|CDS=1-1536|Name=YFL016C|MDJ1,412.05306,0.50515238,0.161699302,3.124023255,0.001783964,0.004166613,NO,MDJ1,FALSE,NA,NO
SK1_16T04280.1|CDS=1-2307|Name=YPR181C|SEC23,2432.566191,0.444032929,0.14238219,3.118598815,0.001817132,0.004242284,NO,SEC23,FALSE,NA,NO
SK1_07T02260.1|CDS=1-1254|Name=YGL004C|RPN14,385.7897803,0.489213636,0.156986775,3.116272917,0.001831527,0.004274079,NO,RPN14,FALSE,NA,NO
SK1_13T02520.1|CDS=1-1470|Name=YMR140W|SIP5,621.0242602,0.472893872,0.151897736,3.113238449,0.001850464,0.004316445,NO,SIP5,FALSE,NA,NO
SK1_11T01520.1|CDS=1-1326|Name=YKL059C|MPE1,287.8165405,0.583481354,0.187722351,3.108214612,0.001882213,0.004388646,NO,MPE1,FALSE,NA,NO
SK1_12T02720.1|CDS=1-1437|Name=YLR238W|FAR10,157.3905969,0.591857527,0.190456797,3.107568422,0.001886333,0.004396393,NO,FAR10,FALSE,NA,NO
SK1_07T01920.1|CDS=1-465|Name=YGL041W-A|DPC13,91.23455649,0.934082513,0.239331443,3.902882553,9.51E-05,0.000283516,UP,DPC13,FALSE,NA,NO
SK1_16T00790.1|CDS=1-1251|Name=YPL202C|AFT2,434.6076329,-0.456503947,0.147035954,-3.104709662,0.001904659,0.004435353,NO,AFT2,FALSE,NA,NO
SK1_08T00090.1|CDS=1-1893|Name=YHL038C|CBP2,181.3366887,0.535446997,0.172710588,3.100255762,0.001933536,0.004500697,NO,CBP2,FALSE,NA,NO
